1714.0000	884.0930
1717.0000	885.0713
1720.0000	886.0495
1723.0000	887.0278
1726.0000	888.0060
1729.0000	888.9842
1732.0000	889.9625
1735.0000	890.9407
1738.0000	891.9189
1741.0000	892.8972
1744.0000	893.8754
1747.0000	894.8537
1750.0000	895.8319
1753.0000	896.8101
1756.0000	897.7884
1759.0000	898.7666
1762.0000	899.7449
1765.0000	900.7231
1768.0000	901.7013
1771.0000	902.6796
1774.0000	903.6578
1777.0000	904.6361
1780.0000	905.6143
1783.0000	906.5925
1786.0000	907.5708
1789.0000	908.5490
1792.0000	909.5273
1795.0000	910.5055
1798.0000	911.4837
1801.0000	912.4620
1804.0000	913.4402
1807.0000	914.4184
1810.0000	915.3967
1813.0000	916.3749
1816.0000	917.3532
1819.0000	918.3314
1822.0000	919.3096
1825.0000	920.2879
1828.0000	921.2661
1831.0000	922.2444
1834.0000	923.2226
1837.0000	924.2008
1840.0000	925.1791
1843.0000	926.1573
1846.0000	927.1356
1849.0000	928.1138
1852.0000	929.0920
1855.0000	930.0703
1858.0000	931.0485
1861.0000	932.0268
1864.0000	933.0050
1867.0000	933.9832
1870.0000	934.9615
1873.0000	935.9397
1876.0000	936.9179
1879.0000	937.8962
1882.0000	938.8744
1885.0000	939.8527
1888.0000	940.8309
1891.0000	941.8091
1894.0000	942.7874
1897.0000	943.7656
1900.0000	944.7439
1903.0000	945.7221
1906.0000	946.7003
1909.0000	947.6786
1912.0000	948.6568
1915.0000	949.6351
